LOCAL-110118;Freguesia;Aldeia Galega da Merceana e Aldeia Gavinha
LOCAL-110119;Freguesia;Alenquer (Santo Estêvão e Triana)
LOCAL-110120;Freguesia;Carregado e Cadafais
LOCAL-110121;Freguesia;Ribafria e Pereiro de Palhacana
LOCAL-110200;Concelho;Arruda dos Vinhos
LOCAL-110201;Freguesia;Arranhó
LOCAL-110202;Freguesia;Arruda dos Vinhos
LOCAL-110203;Freguesia;Cardosas
LOCAL-110204;Freguesia;São Tiago dos Velhos
LOCAL-110300;Concelho;Azambuja
LOCAL-110301;Freguesia;Alcoentre
LOCAL-110302;Freguesia;Aveiras de Baixo
LOCAL-110303;Freguesia;Aveiras de Cima
LOCAL-110304;Freguesia;Azambuja
LOCAL-110306;Freguesia;Vale do Paraíso
LOCAL-110307;Freguesia;Vila Nova da Rainha
LOCAL-110310;Freguesia;Manique do Intendente, V.N.de S.Pedro e Maçussa
LOCAL-110400;Concelho;Cadaval
LOCAL-110401;Freguesia;Alguber
LOCAL-110407;Freguesia;Peral
LOCAL-110409;Freguesia;Vermelha
LOCAL-110410;Freguesia;Vilar
LOCAL-110411;Freguesia;Cadaval e Pêro Moniz
LOCAL-110412;Freguesia;Lamas e Cercal
LOCAL-110413;Freguesia;Painho e Figueiros
LOCAL-110500;Concelho;Cascais
LOCAL-110501;Freguesia;Alcabideche
LOCAL-110506;Freguesia;São Domingos de Rana
LOCAL-110507;Freguesia;Carcavelos e Parede
LOCAL-110508;Freguesia;Cascais e Estoril
LOCAL-110600;Concelho;Lisboa
LOCAL-110601;Freguesia;Ajuda
LOCAL-110602;Freguesia;Alcântara
LOCAL-110607;Freguesia;Beato
LOCAL-110608;Freguesia;Benfica
LOCAL-110610;Freguesia;Campolide
LOCAL-110611;Freguesia;Carnide
LOCAL-110618;Freguesia;Lumiar
LOCAL-110621;Freguesia;Marvila
LOCAL-110633;Freguesia;Olivais
LOCAL-110639;Freguesia;São Domingos de Benfica
LOCAL-110654;Freguesia;Alvalade
LOCAL-110655;Freguesia;Areeiro
LOCAL-110656;Freguesia;Arroios
LOCAL-110657;Freguesia;Avenidas Novas
LOCAL-110658;Freguesia;Belém
LOCAL-110659;Freguesia;Campo de Ourique
LOCAL-110660;Freguesia;Estrela
LOCAL-110661;Freguesia;Misericórdia
LOCAL-110662;Freguesia;Parque das Nações
LOCAL-110663;Freguesia;Penha de França
LOCAL-110664;Freguesia;Santa Clara
LOCAL-110665;Freguesia;Santa Maria Maior
LOCAL-110666;Freguesia;Santo António
LOCAL-110667;Freguesia;São Vicente
LOCAL-110700;Concelho;Loures
LOCAL-110702;Freguesia;Bucelas
LOCAL-110705;Freguesia;Fanhões
LOCAL-110707;Freguesia;Loures
LOCAL-110708;Freguesia;Lousa
LOCAL-110726;Freguesia;Moscavide e Portela
LOCAL-110727;Freguesia;Sacavém e Prior Velho
LOCAL-110728;Freguesia;Santa Iria de Azoia, São João da Talha e Bobadela
LOCAL-110729;Freguesia;Santo Antão e São Julião do Tojal
LOCAL-110730;Freguesia;Santo António dos Cavaleiros e Frielas
LOCAL-110731;Freguesia;Camarate, Unhos e Apelação
LOCAL-110800;Concelho;Lourinhã
LOCAL-110803;Freguesia;Moita dos Ferreiros
LOCAL-110805;Freguesia;Reguengo Grande
LOCAL-110806;Freguesia;Santa Bárbara
LOCAL-110808;Freguesia;Vimeiro
LOCAL-110810;Freguesia;Ribamar
LOCAL-110812;Freguesia;Lourinhã e Atalaia
LOCAL-110813;Freguesia;Miragaia e Marteleira
LOCAL-110814;Freguesia;São Bartolomeu dos Galegos e Moledo
LOCAL-110900;Concelho;Mafra
LOCAL-110902;Freguesia;Carvoeira
LOCAL-110904;Freguesia;Encarnação
LOCAL-110906;Freguesia;Ericeira
LOCAL-110909;Freguesia;Mafra
LOCAL-110911;Freguesia;Milharado
LOCAL-110913;Freguesia;Santo Isidoro
LOCAL-110918;Freguesia;Azueira e Sobral da Abelheira
LOCAL-110919;Freguesia;Enxara do Bispo, Gradil e Vila Franca do Rosário
LOCAL-110920;Freguesia;Igreja Nova e Cheleiros
LOCAL-110921;Freguesia;Malveira e São Miguel de Alcainça
LOCAL-110922;Freguesia;Venda do Pinheiro e Santo Estêvão das Galés
LOCAL-111000;Concelho;Oeiras
LOCAL-111002;Freguesia;Barcarena
LOCAL-111009;Freguesia;Porto Salvo
LOCAL-111012;Freguesia;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo
LOCAL-111013;Freguesia;Carnaxide e Queijas
LOCAL-111014;Freguesia;Oeiras e S.Julião da Barra, Paço de Arcos e Caxias
LOCAL-111100;Concelho;Sintra
LOCAL-111102;Freguesia;Algueirão-Mem Martins
LOCAL-111105;Freguesia;Colares
LOCAL-111108;Freguesia;Rio de Mouro
LOCAL-111115;Freguesia;Casal de Cambra
LOCAL-111122;Freguesia;Agualva e Mira-Sintra
LOCAL-111123;Freguesia;Almargem do Bispo, Pêro Pinheiro e Montelavar
LOCAL-111124;Freguesia;Cacém e São Marcos
LOCAL-111125;Freguesia;Massamá e Monte Abraão
LOCAL-111126;Freguesia;Queluz e Belas
LOCAL-111127;Freguesia;São João das Lampas e Terrugem
LOCAL-111128;Freguesia;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim
LOCAL-111200;Concelho;Sobral de Monte Agraço
LOCAL-111201;Freguesia;Santo Quintino
LOCAL-111202;Freguesia;Sapataria
LOCAL-111203;Freguesia;Sobral de Monte Agraço
LOCAL-111300;Concelho;Torres Vedras
LOCAL-111306;Freguesia;Freiria
LOCAL-111310;Freguesia;Ponte do Rol
LOCAL-111311;Freguesia;Ramalhal
LOCAL-111314;Freguesia;São Pedro da Cadeira
LOCAL-111316;Freguesia;Silveira
LOCAL-111317;Freguesia;Turcifal
LOCAL-111318;Freguesia;Ventosa
LOCAL-111321;Freguesia;A dos Cunhados e Maceira
LOCAL-111322;Freguesia;Campelos e Outeiro da Cabeça
LOCAL-111323;Freguesia;Carvoeira e Carmões
LOCAL-111324;Freguesia;Dois Portos e Runa
LOCAL-111325;Freguesia;Maxial e Monte Redondo
LOCAL-111326;Freguesia;Santa Maria, São Pedro e Matacães
LOCAL-111400;Concelho;Vila Franca de Xira
LOCAL-111408;Freguesia;Vialonga
LOCAL-111409;Freguesia;Vila Franca de Xira
LOCAL-111412;Freguesia;Alhandra, São João dos Montes e Calhandriz
LOCAL-111413;Freguesia;Alverca do Ribatejo e Sobralinho
LOCAL-111414;Freguesia;Castanheira do Ribatejo e Cachoeiras
LOCAL-111415;Freguesia;Póvoa de Santa Iria e Forte da Casa
LOCAL-111500;Concelho;Amadora
LOCAL-111512;Freguesia;Alfragide
LOCAL-111513;Freguesia;Águas Livres
LOCAL-111514;Freguesia;Encosta do Sol
LOCAL-111515;Freguesia;Falagueira-Venda Nova
LOCAL-111516;Freguesia;Mina de Água
LOCAL-111517;Freguesia;Venteira
LOCAL-111600;Concelho;Odivelas
LOCAL-111603;Freguesia;Odivelas
LOCAL-111608;Freguesia;Pontinha e Famões
LOCAL-111609;Freguesia;Póvoa de Santo Adrião e Olival Basto
LOCAL-111610;Freguesia;Ramada e Caneças
LOCAL-120000;Distrito;Portalegre
LOCAL-120100;Concelho;Alter do Chão
LOCAL-120101;Freguesia;Alter do Chão
LOCAL-120102;Freguesia;Chancelaria
LOCAL-120103;Freguesia;Seda
LOCAL-120104;Freguesia;Cunheira
LOCAL-120200;Concelho;Arronches
LOCAL-120201;Freguesia;Assunção
LOCAL-120202;Freguesia;Esperança
LOCAL-120203;Freguesia;Mosteiros
LOCAL-120300;Concelho;Avis
LOCAL-120302;Freguesia;Aldeia Velha
LOCAL-120303;Freguesia;Avis
LOCAL-120305;Freguesia;Ervedal
LOCAL-120306;Freguesia;Figueira e Barros
LOCAL-120309;Freguesia;Alcórrego e Maranhão
LOCAL-120310;Freguesia;Benavila e Valongo
LOCAL-120400;Concelho;Campo Maior
LOCAL-120401;Freguesia;Nossa Senhora da Expectação
LOCAL-120402;Freguesia;Nossa Senhora da Graça dos Degolados
LOCAL-120403;Freguesia;São João Baptista
LOCAL-120500;Concelho;Castelo de Vide
LOCAL-120501;Freguesia;Nossa Senhora da Graça de Póvoa e Meadas
LOCAL-120502;Freguesia;Santa Maria da Devesa
LOCAL-120503;Freguesia;Santiago Maior
LOCAL-120504;Freguesia;São João Baptista
LOCAL-120600;Concelho;Crato
LOCAL-120601;Freguesia;Aldeia da Mata
LOCAL-120604;Freguesia;Gáfete
LOCAL-120605;Freguesia;Monte da Pedra
LOCAL-120607;Freguesia;Crato e Mártires, Flor da Rosa e Vale do Peso
LOCAL-120700;Concelho;Elvas
LOCAL-120706;Freguesia;Santa Eulália
LOCAL-120707;Freguesia;São Brás e São Lourenço
LOCAL-120708;Freguesia;São Vicente e Ventosa
LOCAL-120712;Freguesia;Assunção, Ajuda, Salvador e Santo Ildefonso
LOCAL-120713;Freguesia;Caia, São Pedro e Alcáçova
LOCAL-120714;Freguesia;Barbacena e Vila Fernando
LOCAL-120715;Freguesia;Terrugem e Vila Boim
LOCAL-120800;Concelho;Fronteira
LOCAL-120801;Freguesia;Cabeço de Vide
LOCAL-120802;Freguesia;Fronteira
LOCAL-120803;Freguesia;São Saturnino
LOCAL-120900;Concelho;Gavião
LOCAL-120902;Freguesia;Belver
LOCAL-120903;Freguesia;Comenda
LOCAL-120905;Freguesia;Margem
LOCAL-120906;Freguesia;Gavião e Atalaia
LOCAL-121000;Concelho;Marvão
LOCAL-121001;Freguesia;Beirã
LOCAL-121002;Freguesia;Santa Maria de Marvão
LOCAL-121003;Freguesia;Santo António das Areias
LOCAL-121004;Freguesia;São Salvador da Aramenha
LOCAL-121100;Concelho;Monforte
LOCAL-121101;Freguesia;Assumar
LOCAL-121102;Freguesia;Monforte
LOCAL-121103;Freguesia;Santo Aleixo
LOCAL-121104;Freguesia;Vaiamonte
LOCAL-121200;Concelho;Nisa
LOCAL-121201;Freguesia;Alpalhão
LOCAL-121205;Freguesia;Montalvão
LOCAL-121207;Freguesia;Santana
LOCAL-121208;Freguesia;São Matias
LOCAL-121210;Freguesia;Tolosa
LOCAL-121211;Freguesia;Arez e Amieira do Tejo
LOCAL-121212;Freguesia;Espírito Santo, Nossa Senhora da Graça e São Simão
LOCAL-121300;Concelho;Ponte de Sor
LOCAL-121301;Freguesia;Galveias
LOCAL-121302;Freguesia;Montargil
LOCAL-121304;Freguesia;Foros de Arrão
LOCAL-121305;Freguesia;Longomel
LOCAL-121308;Freguesia;Ponte de Sor, Tramaga e Vale de Açor
LOCAL-121400;Concelho;Portalegre
LOCAL-121401;Freguesia;Alagoa
LOCAL-121402;Freguesia;Alegrete
LOCAL-121404;Freguesia;Fortios
LOCAL-121410;Freguesia;Urra
LOCAL-121411;Freguesia;Sé e São Lourenço
LOCAL-121412;Freguesia;Reguengo e São Julião
LOCAL-121413;Freguesia;Ribeira de Nisa e Carreiras
LOCAL-121500;Concelho;Sousel
LOCAL-121501;Freguesia;Cano
LOCAL-121502;Freguesia;Casa Branca
LOCAL-121503;Freguesia;Santo Amaro
LOCAL-121504;Freguesia;Sousel
LOCAL-130000;Distrito;Porto
LOCAL-130100;Concelho;Amarante
LOCAL-130103;Freguesia;Ansiães
LOCAL-130107;Freguesia;Candemil
LOCAL-130112;Freguesia;Fregim
LOCAL-130115;Freguesia;Fridão
LOCAL-130117;Freguesia;Gondar
LOCAL-130118;Freguesia;Jazente
LOCAL-130119;Freguesia;Lomba
LOCAL-130120;Freguesia;Louredo
LOCAL-130121;Freguesia;Lufrei
LOCAL-130123;Freguesia;Mancelos
LOCAL-130126;Freguesia;Padronelo
LOCAL-130128;Freguesia;Rebordelo
LOCAL-130129;Freguesia;Salvador do Monte
LOCAL-130134;Freguesia;Gouveia (São Simão)
LOCAL-130135;Freguesia;Telões
LOCAL-130136;Freguesia;Travanca
LOCAL-130138;Freguesia;Vila Caiz
LOCAL-130139;Freguesia;Vila Chã do Marão
LOCAL-130141;Freguesia;Aboadela, Sanche e Várzea
LOCAL-130142;Freguesia;Amarante (São Gonçalo), Madalena, Cepelos e Gatão
LOCAL-130143;Freguesia;Bustelo, Carneiro e Carvalho de Rei
LOCAL-130144;Freguesia;Figueiró (Santiago e Santa Cristina)
LOCAL-130145;Freguesia;Freixo de Cima e de Baixo
LOCAL-130146;Freguesia;Olo e Canadelo
LOCAL-130147;Freguesia;Vila Meã
LOCAL-130148;Freguesia;Vila Garcia, Aboim e Chapa
LOCAL-130200;Concelho;Baião
LOCAL-130204;Freguesia;Frende
LOCAL-130205;Freguesia;Gestaçô
LOCAL-130206;Freguesia;Gove
LOCAL-130207;Freguesia;Grilo
LOCAL-130208;Freguesia;Loivos do Monte
LOCAL-130215;Freguesia;Santa Marinha do Zêzere
LOCAL-130219;Freguesia;Valadares
LOCAL-130220;Freguesia;Viariz
LOCAL-130221;Freguesia;Ancede e Ribadouro
LOCAL-130222;Freguesia;Baião (Santa Leocádia) e Mesquinhata
LOCAL-130223;Freguesia;Campelo e Ovil
LOCAL-130224;Freguesia;Loivos da Ribeira e Tresouras
LOCAL-130225;Freguesia;Santa Cruz do Douro e São Tomé de Covelas
LOCAL-130226;Freguesia;Teixeira e Teixeiró
LOCAL-130300;Concelho;Felgueiras
LOCAL-130301;Freguesia;Aião
LOCAL-130302;Freguesia;Airães
LOCAL-130305;Freguesia;Friande
LOCAL-130306;Freguesia;Idães
LOCAL-130307;Freguesia;Jugueiros
LOCAL-130313;Freguesia;Penacova
LOCAL-130314;Freguesia;Pinheiro
LOCAL-130315;Freguesia;Pombeiro de Ribavizela
LOCAL-130317;Freguesia;Refontoura
LOCAL-130318;Freguesia;Regilde
LOCAL-130319;Freguesia;Revinhade
LOCAL-130324;Freguesia;Sendim
LOCAL-130334;Freguesia;Macieira da Lixa e Caramos
LOCAL-130335;Freguesia;Margaride, Várzea, Lagares, Varziela e Moure
LOCAL-130336;Freguesia;Pedreira, Rande e Sernande
LOCAL-130337;Freguesia;Torrados e Sousa
LOCAL-130338;Freguesia;Unhão e Lordelo
LOCAL-130339;Freguesia;Vila Cova da Lixa e Borba de Godim
LOCAL-130340;Freguesia;Vila Fria e Vizela (São Jorge)
LOCAL-130341;Freguesia;Vila Verde e Santão
LOCAL-130400;Concelho;Gondomar
LOCAL-130405;Freguesia;Lomba
LOCAL-130408;Freguesia;Rio Tinto
LOCAL-130412;Freguesia;Baguim do Monte (Rio Tinto)
LOCAL-130413;Freguesia;Fânzeres e São Pedro da Cova
LOCAL-130414;Freguesia;Foz do Sousa e Covelo
LOCAL-130415;Freguesia;Gondomar (São Cosme), Valbom e Jovim
LOCAL-130416;Freguesia;Melres e Medas
LOCAL-130500;Concelho;Lousada
LOCAL-130502;Freguesia;Aveleda
LOCAL-130504;Freguesia;Caíde de Rei
LOCAL-130510;Freguesia;Lodares
LOCAL-130512;Freguesia;Macieira
LOCAL-130513;Freguesia;Meinedo
LOCAL-130515;Freguesia;Nevogilde
LOCAL-130524;Freguesia;Sousela
LOCAL-130525;Freguesia;Torno
LOCAL-130526;Freguesia;Vilar do Torno e Alentém
LOCAL-130527;Freguesia;Cernadelo e Lousada (São Miguel e Santa Margarida)
LOCAL-130528;Freguesia;Cristelos, Boim e Ordem
LOCAL-130529;Freguesia;Figueiras e Covas
LOCAL-130530;Freguesia;Lustosa e Barrosas (Santo Estêvão)
LOCAL-130531;Freguesia;Nespereira e Casais
LOCAL-130532;Freguesia;Silvares, Pias, Nogueira e Alvarenga
LOCAL-130600;Concelho;Maia
LOCAL-130601;Freguesia;Águas Santas
LOCAL-130603;Freguesia;Folgosa
LOCAL-130608;Freguesia;Milheirós
LOCAL-130609;Freguesia;Moreira
LOCAL-130613;Freguesia;São Pedro Fins
LOCAL-130616;Freguesia;Vila Nova da Telha
LOCAL-130617;Freguesia;Pedrouços
LOCAL-130618;Freguesia;Castêlo da Maia
LOCAL-130619;Freguesia;Cidade da Maia
LOCAL-130620;Freguesia;Nogueira e Silva Escura
LOCAL-130700;Concelho;Marco de Canaveses
LOCAL-130704;Freguesia;Banho e Carvalhosa
LOCAL-130705;Freguesia;Constance
LOCAL-130722;Freguesia;Soalhães
LOCAL-130723;Freguesia;Sobretâmega
LOCAL-130724;Freguesia;Tabuado
LOCAL-130730;Freguesia;Vila Boa do Bispo
LOCAL-130732;Freguesia;Alpendorada, Várzea e Torrão
LOCAL-130733;Freguesia;Avessadas e Rosém
LOCAL-130734;Freguesia;Bem Viver
LOCAL-130735;Freguesia;Santo Isidoro e Livração
LOCAL-130736;Freguesia;Marco
LOCAL-130737;Freguesia;Paredes de Viadores e Manhuncelos
LOCAL-130738;Freguesia;Penha Longa e Paços de Gaiolo
LOCAL-130739;Freguesia;Sande e São Lourenço do Douro
LOCAL-130740;Freguesia;Várzea, Aliviada e Folhada
LOCAL-130741;Freguesia;Vila Boa de Quires e Maureles
LOCAL-130800;Concelho;Matosinhos
LOCAL-130811;Freguesia;Custóias, Leça do Balio e Guifões
LOCAL-130812;Freguesia;Matosinhos e Leça da Palmeira
LOCAL-130813;Freguesia;Perafita, Lavra e Santa Cruz do Bispo
LOCAL-130814;Freguesia;São Mamede de Infesta e Senhora da Hora
LOCAL-130900;Concelho;Paços de Ferreira
LOCAL-130902;Freguesia;Carvalhosa
LOCAL-130904;Freguesia;Eiriz
LOCAL-130905;Freguesia;Ferreira
LOCAL-130906;Freguesia;Figueiró
LOCAL-130908;Freguesia;Freamunde
LOCAL-130910;Freguesia;Meixomil
LOCAL-130913;Freguesia;Penamaior
LOCAL-130914;Freguesia;Raimonda
LOCAL-130916;Freguesia;Seroa
LOCAL-130917;Freguesia;Frazão Arreigada
LOCAL-130918;Freguesia;Paços de Ferreira
LOCAL-130919;Freguesia;Sanfins Lamoso Codessos
LOCAL-131000;Concelho;Paredes
LOCAL-131001;Freguesia;Aguiar de Sousa
LOCAL-131002;Freguesia;Astromil
LOCAL-131003;Freguesia;Baltar
LOCAL-131004;Freguesia;Beire
LOCAL-131008;Freguesia;Cete
LOCAL-131009;Freguesia;Cristelo
LOCAL-131010;Freguesia;Duas Igrejas
LOCAL-131011;Freguesia;Gandra
LOCAL-131013;Freguesia;Lordelo
LOCAL-131014;Freguesia;Louredo
LOCAL-131017;Freguesia;Parada de Todeia
LOCAL-131018;Freguesia;Rebordosa
LOCAL-131019;Freguesia;Recarei
LOCAL-131020;Freguesia;Sobreira
LOCAL-131021;Freguesia;Sobrosa
LOCAL-131022;Freguesia;Vandoma
LOCAL-131024;Freguesia;Vilela
LOCAL-131025;Freguesia;Paredes
LOCAL-131100;Concelho;Penafiel
LOCAL-131101;Freguesia;Abragão
LOCAL-131102;Freguesia;Boelhe
LOCAL-131103;Freguesia;Bustelo
LOCAL-131104;Freguesia;Cabeça Santa
LOCAL-131105;Freguesia;Canelas
LOCAL-131106;Freguesia;Capela
LOCAL-131107;Freguesia;Castelões
LOCAL-131108;Freguesia;Croca
LOCAL-131109;Freguesia;Duas Igrejas
LOCAL-131110;Freguesia;Eja
LOCAL-131112;Freguesia;Fonte Arcada
LOCAL-131113;Freguesia;Galegos
LOCAL-131115;Freguesia;Irivo
LOCAL-131121;Freguesia;Oldrões
LOCAL-131122;Freguesia;Paço de Sousa
LOCAL-131125;Freguesia;Perozelo
LOCAL-131128;Freguesia;Rans
LOCAL-131129;Freguesia;Rio de Moinhos
LOCAL-131132;Freguesia;Recezinhos (São Mamede)
LOCAL-131133;Freguesia;Recezinhos (São Martinho)
LOCAL-131134;Freguesia;Sebolido
LOCAL-131136;Freguesia;Valpedre
LOCAL-131138;Freguesia;Rio Mau
LOCAL-131139;Freguesia;Penafiel
LOCAL-131140;Freguesia;Luzim e Vila Cova
LOCAL-131141;Freguesia;Guilhufe e Urrô
LOCAL-131142;Freguesia;Lagares e Figueira
LOCAL-131143;Freguesia;Termas de São Vicente
LOCAL-131200;Concelho;Porto
LOCAL-131202;Freguesia;Bonfim
LOCAL-131203;Freguesia;Campanhã
LOCAL-131210;Freguesia;Paranhos
LOCAL-131211;Freguesia;Ramalde
LOCAL-131216;Freguesia;Aldoar, Foz do Douro e Nevogilde
LOCAL-131217;Freguesia;Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória
LOCAL-131218;Freguesia;Lordelo do Ouro e Massarelos
LOCAL-131300;Concelho;Póvoa de Varzim
LOCAL-131305;Freguesia;Balazar
LOCAL-131307;Freguesia;Estela
LOCAL-131308;Freguesia;Laundos
LOCAL-131311;Freguesia;Rates
LOCAL-131313;Freguesia;Aver-o-Mar, Amorim e Terroso
LOCAL-131314;Freguesia;Aguçadoura e Navais
LOCAL-131315;Freguesia;Póvoa de Varzim, Beiriz e Argivai
LOCAL-131400;Concelho;Santo Tirso
LOCAL-131401;Freguesia;Agrela
LOCAL-131402;Freguesia;Água Longa
LOCAL-131405;Freguesia;Aves
LOCAL-131413;Freguesia;Monte Córdova
LOCAL-131416;Freguesia;Rebordões
LOCAL-131418;Freguesia;Reguenga
LOCAL-131419;Freguesia;Roriz
LOCAL-131430;Freguesia;Negrelos (São Tomé)
LOCAL-131432;Freguesia;Vilarinho
LOCAL-131433;Freguesia;Areias, Sequeiró, Lama e Palmeira
LOCAL-131434;Freguesia;Vila Nova do Campo
LOCAL-131435;Freguesia;Carreira e Refojos de Riba de Ave
LOCAL-131436;Freguesia;Lamelas e Guimarei
LOCAL-131437;Freguesia;St.Tirso, Couto (S.Cristina e S.Miguel) e Burgães
LOCAL-131500;Concelho;Valongo
LOCAL-131501;Freguesia;Alfena
LOCAL-131503;Freguesia;Ermesinde
LOCAL-131505;Freguesia;Valongo
LOCAL-131506;Freguesia;Campo e Sobrado
LOCAL-131600;Concelho;Vila do Conde
LOCAL-131602;Freguesia;Árvore
LOCAL-131603;Freguesia;Aveleda
LOCAL-131604;Freguesia;Azurara
LOCAL-131607;Freguesia;Fajozes
LOCAL-131610;Freguesia;Gião
LOCAL-131611;Freguesia;Guilhabreu
LOCAL-131612;Freguesia;Junqueira
LOCAL-131613;Freguesia;Labruge
LOCAL-131614;Freguesia;Macieira da Maia
LOCAL-131616;Freguesia;Mindelo
LOCAL-131617;Freguesia;Modivas
LOCAL-131627;Freguesia;Vila Chã
LOCAL-131628;Freguesia;Vila do Conde
LOCAL-131630;Freguesia;Vilar de Pinheiro
LOCAL-131631;Freguesia;Bagunte, Ferreiró, Outeiro Maior e Parada
LOCAL-131632;Freguesia;Fornelo e Vairão
LOCAL-131633;Freguesia;Malta e Canidelo
LOCAL-131634;Freguesia;Retorta e Tougues
LOCAL-131635;Freguesia;Rio Mau e Arcos
LOCAL-131636;Freguesia;Touguinha e Touguinhó
LOCAL-131637;Freguesia;Vilar e Mosteiró
LOCAL-131700;Concelho;Vila Nova de Gaia
LOCAL-131701;Freguesia;Arcozelo
LOCAL-131702;Freguesia;Avintes
LOCAL-131703;Freguesia;Canelas
LOCAL-131704;Freguesia;Canidelo
LOCAL-131709;Freguesia;Madalena
LOCAL-131712;Freguesia;Oliveira do Douro
LOCAL-131717;Freguesia;São Félix da Marinha
LOCAL-131723;Freguesia;Vilar de Andorinho
LOCAL-131725;Freguesia;Grijó e Sermonde
LOCAL-131726;Freguesia;Gulpilhares e Valadares
LOCAL-131727;Freguesia;Mafamude e Vilar do Paraíso
LOCAL-131728;Freguesia;Pedroso e Seixezelo
LOCAL-131729;Freguesia;Sandim, Olival, Lever e Crestuma
LOCAL-131730;Freguesia;Santa Marinha e São Pedro da Afurada
LOCAL-131731;Freguesia;Serzedo e Perosinho
LOCAL-131800;Concelho;Trofa
LOCAL-131806;Freguesia;Covelas
LOCAL-131808;Freguesia;Muro
LOCAL-131809;Freguesia;Alvarelhos e Guidões
LOCAL-131810;Freguesia;Bougado (São Martinho e Santiago)
LOCAL-131811;Freguesia;Coronado (São Romão e São Mamede)
LOCAL-140000;Distrito;Santarém
LOCAL-140100;Concelho;Abrantes
LOCAL-140104;Freguesia;Bemposta
LOCAL-140105;Freguesia;Martinchel
LOCAL-140106;Freguesia;Mouriscas
LOCAL-140107;Freguesia;Pego
LOCAL-140108;Freguesia;Rio de Moinhos
LOCAL-140115;Freguesia;Tramagal
LOCAL-140118;Freguesia;Fontes
LOCAL-140119;Freguesia;Carvalhal
LOCAL-140120;Freguesia;Abrantes (São Vicente e São João) e Alferrarede
LOCAL-140121;Freguesia;Aldeia do Mato e Souto
LOCAL-140122;Freguesia;Alvega e Concavada
LOCAL-140123;Freguesia;São Facundo e Vale das Mós
LOCAL-140124;Freguesia;São Miguel do Rio Torto e Rossio ao Sul do Tejo
LOCAL-140200;Concelho;Alcanena
LOCAL-140202;Freguesia;Bugalhos
LOCAL-140206;Freguesia;Minde
LOCAL-140207;Freguesia;Moitas Venda
LOCAL-140208;Freguesia;Monsanto
LOCAL-140209;Freguesia;Serra de Santo António
LOCAL-140211;Freguesia;Alcanena e Vila Moreira
LOCAL-140212;Freguesia;Malhou, Louriceira e Espinheiro
LOCAL-140300;Concelho;Almeirim
LOCAL-140301;Freguesia;Almeirim
LOCAL-140302;Freguesia;Benfica do Ribatejo
LOCAL-140303;Freguesia;Fazendas de Almeirim
LOCAL-140304;Freguesia;Raposa
LOCAL-140400;Concelho;Alpiarça
LOCAL-140401;Freguesia;Alpiarça
LOCAL-140500;Concelho;Benavente
LOCAL-140501;Freguesia;Benavente
LOCAL-140502;Freguesia;Samora Correia
LOCAL-140503;Freguesia;Santo Estêvão
LOCAL-140504;Freguesia;Barrosa
LOCAL-140600;Concelho;Cartaxo
LOCAL-140604;Freguesia;Pontével
LOCAL-140605;Freguesia;Valada
LOCAL-140607;Freguesia;Vila Chã de Ourique
LOCAL-140608;Freguesia;Vale da Pedra
LOCAL-140609;Freguesia;Cartaxo e Vale da Pinta
LOCAL-140610;Freguesia;Ereira e Lapa
LOCAL-140700;Concelho;Chamusca
LOCAL-140704;Freguesia;Ulme
LOCAL-140705;Freguesia;Vale de Cavalos
LOCAL-140707;Freguesia;Carregueira
LOCAL-140708;Freguesia;Chamusca e Pinheiro Grande
LOCAL-140709;Freguesia;Parreira e Chouto
LOCAL-140800;Concelho;Constância
LOCAL-140801;Freguesia;Constância
LOCAL-140802;Freguesia;Montalvo
LOCAL-140803;Freguesia;Santa Margarida da Coutada
LOCAL-140900;Concelho;Coruche
LOCAL-140902;Freguesia;Couço
LOCAL-140903;Freguesia;São José da Lamarosa
LOCAL-140905;Freguesia;Branca
LOCAL-140907;Freguesia;Biscainho
LOCAL-140908;Freguesia;Santana do Mato
LOCAL-140909;Freguesia;Coruche, Fajarda e Erra
LOCAL-141000;Concelho;Entroncamento
LOCAL-141001;Freguesia;São João Baptista
LOCAL-141002;Freguesia;Nossa Senhora de Fátima
LOCAL-141100;Concelho;Ferreira do Zêzere
LOCAL-141101;Freguesia;Águas Belas
LOCAL-141103;Freguesia;Beco
LOCAL-141104;Freguesia;Chãos
LOCAL-141106;Freguesia;Ferreira do Zêzere
LOCAL-141107;Freguesia;Igreja Nova do Sobral
LOCAL-141110;Freguesia;Nossa Senhora do Pranto
LOCAL-141111;Freguesia;Areias e Pias
LOCAL-141200;Concelho;Golegã
LOCAL-141201;Freguesia;Azinhaga
LOCAL-141202;Freguesia;Golegã
LOCAL-141203;Freguesia;Pombalinho
LOCAL-141300;Concelho;Mação
LOCAL-141302;Freguesia;Amêndoa
LOCAL-141303;Freguesia;Cardigos
LOCAL-141304;Freguesia;Carvoeiro
LOCAL-141305;Freguesia;Envendos
LOCAL-141307;Freguesia;Ortiga
LOCAL-141309;Freguesia;Mação, Penhascoso e Aboboreira
LOCAL-141400;Concelho;Rio Maior
LOCAL-141401;Freguesia;Alcobertas
LOCAL-141402;Freguesia;Arrouquelas
LOCAL-141405;Freguesia;Fráguas
LOCAL-141408;Freguesia;Rio Maior
